Number,Label,Name,minimizedAffinity,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,E_place,S_gw,E_conf_gw,E_score1_gw,E_refine_gw,S_ase,E_conf_ase,E_score1_ase,E_refine_ase,S_adg,E_conf_adg,E_score1_adg,E_refine_adg,S_ahb,E_conf_ahb,E_score1_ahb,E_refine_ahb,S_ldg,E_conf_ldg,E_score1_ldg,E_refine_ldg
3997,0,CHEMBL55541,-9.791,-4.832,-0.151,-0.479,-1.082,-4.832,-1.3330000000000002,-0.16,-0.35,-38.639,-9.809,0.6459999999999999,-0.232,-63.3,-48.448,1.019,38.2367,2.5193,35.1975,-11.5314,-1.1478,59.9351,2.992,-53.5179,2.8563,-6.4544,-3.9716,-43.5552,0.1358,29.2012,32.788000000000004,0.0089,3.5779,-163.94,28.8295,0.2258,1.9315,-30.9868,0.9987,217.5948,1.2841,-57.517578,-7.3984265,4.3066087,-10.764619,-41.722301,-24.415267999999998,4.2307515,-9.935996099999999,-39.311298,-5.146832900000001,4.2307515,-9.935996099999999,-39.311298,-131.56003,4.230752,-9.935996099999999,-39.311298,-9.9255886,4.230752,-9.935996099999999,-39.311298
3998,0,CHEMBL55557,-6.795,-4.809,-0.28300000000000003,-0.727,-1.255,-4.809,-1.314,-0.304,-1.499,-17.648,-9.036,0.69,-0.14400000000000002,-34.007,-26.684,2.122,43.732,6.6482,29.3428,-2.6779,-0.5847,50.4089,4.92,-35.9356,0.339,-6.3238,-3.0,-28.1327,0.4506,20.357,20.572,0.0,0.215,-102.86,18.3845,0.0,0.2309,-18.6154,4.1298,64.6183,3.2103,-56.511646,-5.250031,-304.14285,-12.60684,-25.217148,-8.7504606,-304.09833,-10.845737,-25.130192,-3.7324896,-304.09845,-10.845737,-25.130005,-77.12487800000001,-304.09836,-10.845737,-25.13019,-10.836839999999999,-304.09833,-10.845737,-25.130192
3999,0,CHEMBL555675,-10.373,-5.612,-0.131,-0.457,-1.179,-5.612,-1.608,-0.32,-0.203,-56.245,-7.174,0.4970000000000001,-0.091,-83.97200000000002,-63.419,6.3439999999999985,44.3361,8.4405,46.7818,-20.861,-7.5684,76.7414,2.2224,-72.3033,2.9196,-2.7147,-4.9868,-66.939,0.4353,37.2464,44.262,0.2903,6.7253,-221.31,36.8256,0.245,2.7885,-39.8591,0.8872,268.5117,0.0,-116.75738999999999,-8.443503399999999,2.2061738999999996,-11.915626,-41.704239,-23.894327,2.2771487,-13.426823,-40.353741,-6.1177273,2.2771487,-13.426823,-40.353741,-181.98408999999998,2.2771475,-13.426823,-40.353737,-13.433075,2.2771511,-13.426823,-40.353745
4000,0,CHEMBL555753,-10.242,-5.204,-0.153,-0.496,-1.15,-5.204,-2.073,-0.209,-0.438,-36.503,-7.843,0.669,-0.152,-63.868,-44.345,1.082,10.5847,6.8545,31.793000000000006,-7.7006,-32.2846,66.8649,4.0,-57.963,1.6495,-0.5097,-3.0,-54.8237,0.1773,29.5665,33.186,2.1341,1.4854,-165.93,25.5666,1.9588,1.2482,-28.7737,0.0,234.5129,1.6189,-64.937431,-7.173276400000001,-46.166424,-12.816787,-40.619816,-15.929379,-46.111233,-11.446576,-40.007046,-4.4817858,-46.111233,-11.446576,-40.007046,-106.84666999999999,-46.111233,-11.446576,-40.007046,-11.400602000000001,-46.111233,-11.446576,-40.007046
4001,0,CHEMBL556229,-9.365,-4.597,-0.153,-0.476,-1.045,-4.597,-1.383,-0.145,-0.887,-30.019,-5.5360000000000005,0.233,-0.083,-46.4,-35.555,0.713,41.7088,0.0,30.6162,-0.5413,0.1528,57.1971,0.0702,-57.1976,0.1078,-7.5321,-1.7267,-47.9538,0.2372,28.887,32.332,3.0798,0.3652,-161.66,27.4985,1.6713,0.3565,-29.5262,0.9893,209.5265,1.4737,-89.215546,-6.0977334999999995,64.690147,-10.81948,-23.828104,-19.301743,64.502701,-10.1392,-22.012445,-4.6882972999999994,64.502701,-10.1392,-22.012444,-83.989098,64.502708,-10.1392,-22.012445,-10.127386,64.502708,-10.1392,-22.012445
4002,0,CHEMBL55656,-9.606,-4.955,-0.206,-0.596,-1.186,-4.955,-0.716,-0.557,-1.129,-28.916,-10.109,0.506,-0.097,-56.448,-39.025,3.622,53.0288,5.6118,35.8236,-3.3191,1.4786,59.152,1.9,-54.4961,0.5233,-5.8316,-2.0,-47.5478,0.265,39.8446,40.6,0.4854,0.27,-203.0,27.3207,1.1048,0.2563,-28.6818,0.7939,209.911,1.5663,-85.74176800000001,-6.3197427,-120.29812,-11.259908,-38.302849,-13.536895999999999,-120.22996,-11.762707,-38.603214,-2.2560651000000003,-120.22996,-11.762707,-38.603214,-98.01185600000001,-120.22996,-11.762707,-38.603214,-11.774256,-120.22996,-11.762707,-38.603214
4003,0,CHEMBL556685,-10.411,-6.877999999999999,-0.202,-0.655,-1.52,-6.877999999999999,-2.503,-0.5770000000000001,-0.416,-43.445,-11.418,0.662,-0.159,-80.502,-54.863,9.915,5.6588,0.0,42.833,-10.4429,-42.7937,59.3792,0.0,-58.724,2.4183,-3.9118,-1.0673,-54.7246,0.2062,42.6866,46.19,0.0009,3.5025,-230.95,28.4613,0.1546,2.276,-30.8918,0.5344,247.716,2.0921,-99.504379,-8.0796728,114.22077,-13.481091000000001,-43.275455,-25.152155,114.24703000000001,-13.365397,-42.228725,-5.6073818,114.24703000000001,-13.365397,-42.228725,-141.11388,114.24703000000001,-13.365397,-42.228725,-13.361854000000001,114.24703000000001,-13.365397,-42.228725
4004,0,CHEMBL55674,-9.165,-4.918,-0.214,-0.608,-1.189,-4.918,-1.038,-0.16,-1.307,-31.629,-6.072,0.195,-0.114,-48.703,-37.701,2.067,34.6529,2.3038,29.8236,-10.0252,1.3669,50.0312,1.392,-49.1685,1.6628,-3.9779,-3.0,-44.55,0.1751,39.3744,40.496,1.0554,0.0662,-202.48,23.8367,0.655,0.0645,-24.5562,0.9918,165.3619,1.3999,-70.24299599999999,-5.8944917000000006,28.878097999999998,-10.101604,-27.935658,-11.322275,28.86208,-9.0909338,-27.307453000000002,-3.1868241000000004,28.86208,-9.0909338,-27.307453000000002,-87.417816,28.86208,-9.0909338,-27.307453000000002,-9.0981236,28.86208,-9.0909338,-27.307453000000002
4005,0,CHEMBL556747,-10.441,-9.406,-0.229,-0.7909999999999999,-1.996,-9.406,-3.313,-0.557,-0.339,-56.261,-17.512999999999998,0.466,-0.222,-117.624,-73.774,19.616,25.5811,5.7455,47.094,-11.138,-33.7807,82.24600000000002,2.704,-76.5245,2.2032,-8.8082,-3.8554,-69.7981,5.4135,43.5119,47.022,0.3169,3.1933,-235.11,30.8012,0.1929,2.2473,-33.2413,2.5985,233.9888,3.2399,-90.859039,-8.967584599999999,8.581493400000001,-14.184873999999999,-53.642593000000005,-26.345478000000004,8.7356091,-13.253254,-51.392734999999995,-6.3573318,8.7352896,-13.253254,-51.392708,-155.81395,8.7356119,-13.253254,-51.392734999999995,-13.233115,8.7352867,-13.253254,-51.392712
4006,0,CHEMBL556913,-10.46,-5.724,-0.16399999999999998,-0.535,-1.256,-5.724,-1.93,-0.52,-0.174,-46.9,-8.402000000000001,0.562,-0.057,-76.179,-55.302,4.401,53.9898,1.4226,46.8172,-7.3418,-4.4647,73.5597,0.1728,-75.1362,1.4139,1.3844,-1.0,-77.1022,0.1924,37.3793,38.586,0.3351,0.8716,-192.93,29.5075,0.4283,0.2643,-30.2001,0.0,253.8581,1.9458,-115.42857,-7.5838866,-15.451779,-12.503765,-38.864532000000004,-25.290699,-15.557498,-12.690278999999999,-37.757343,-7.0153298,-15.557498,-12.690278999999999,-37.757343,-153.59857,-15.557498,-12.690278999999999,-37.757343,-12.722612,-15.557498,-12.690278999999999,-37.757343
4007,0,CHEMBL557101,-10.609000000000002,-5.36,-0.168,-0.532,-1.2,-5.36,-1.814,-0.264,-0.7290000000000001,-39.549,-3.004,0.0,-0.125,-55.657,-42.553,3.818,44.8375,5.4975,35.0007,-0.9232,-7.8628,51.5136,2.2807,-44.7096,0.0191,-6.2302,-3.0,-39.6595,3.4367,35.093,37.086,1.9925,0.0006,-185.43,28.2858,0.4523,0.0021,-28.7402,0.9968,170.3484,0.0,-109.6475,-6.5280442,28.361076,-10.906454,-34.007659999999994,-17.194489,28.385351,-10.379669999999999,-33.503174,-3.4953187000000003,28.385353000000002,-10.379669999999999,-33.503178000000005,-131.38556,28.385355,-10.379669999999999,-33.503178000000005,-10.380672,28.385351,-10.379669999999999,-33.503174
4008,0,CHEMBL557126,-9.288,-6.658,-0.19,-0.622,-1.461,-6.658,-2.38,-0.14800000000000002,-0.887,-44.703,-9.014,0.471,-0.126,-78.211,-53.716,9.512,39.3772,10.5683,33.7453,-15.0994,-2.4914,61.0633,1.992,-54.21100000000001,1.2122,-10.5016,-2.0,-42.2565,0.3923,27.2528,28.93,0.0611,1.6161,-144.65,24.6475,0.064,0.947,-25.6585,2.359,143.9066,1.7725,-65.272774,-7.953584700000001,109.40981000000001,-12.311275,-47.876945,-20.522465,109.84808000000001,-11.570953,-47.161724,-5.4633474,109.84846,-11.570953,-47.161617,-135.72136,109.84858999999999,-11.570953,-47.161910999999996,-11.618905,109.85008,-11.570953,-47.160755
4009,0,CHEMBL557262,-10.311,-6.3210000000000015,-0.162,-0.55,-1.355,-6.3210000000000015,-2.04,-0.147,-0.621,-37.053,-14.753,0.7120000000000001,-0.16,-74.844,-51.806,10.943,52.6269,4.7156,42.5164,-6.7412,-3.8076,80.3007,1.9913,-72.6558,1.0441,-9.5605,-2.0,-61.9988,0.1646,32.8418,33.806,0.0174,0.9467,-169.03,24.8699,0.3296,0.2887,-25.4882,1.8009,184.188,2.9519,-100.43668000000001,-8.4059906,-76.651634,-14.136073000000001,-49.509327,-25.447588,-76.65469399999999,-13.210965,-48.715878000000004,-5.7453647000000005,-76.65469399999999,-13.210965,-48.715878000000004,-146.23415,-76.65469399999999,-13.210965,-48.715878000000004,-13.17813,-76.65469399999999,-13.210965,-48.715878000000004
4010,0,CHEMBL557263,-10.57,-7.701,-0.197,-0.67,-1.651,-7.701,-1.959,-0.597,-0.926,-25.09,-21.986,0.7120000000000001,-0.379,-89.65799999999999,-47.077,6.789,48.2578,6.641,41.0447,-6.1962,-8.6236,74.3234,2.3322,-71.0439,1.4025,-6.5855,-2.0,-62.4613,0.1329,42.1622,47.934,3.7215,2.0503,-239.67,33.0892,3.5659,1.0917,-37.7469,2.0546,271.6108,2.4898,-92.244148,-8.461969400000001,-15.686157000000001,-13.564635999999998,-47.275421,-24.018959,-15.631622,-14.925244000000001,-45.702019,-5.7307754,-15.631622,-14.925244000000001,-45.702019,-148.48431000000002,-15.631622,-14.925244000000001,-45.702019,-14.90581,-15.631622,-14.925244000000001,-45.702019
4011,0,CHEMBL55727,-9.954,-5.99,-0.24,-0.701,-1.42,-5.99,-1.6369999999999998,-0.474,-1.208,-25.888,-10.43,0.514,-0.326,-58.644,-36.317,2.585,53.1162,20.0,31.5195,-5.9706,-4.2526,64.8874,3.792,-56.9298,1.7104,-5.9975,-2.0,-48.118,0.087,31.2604,31.946,0.0678,0.6178,-159.73,28.6265,0.0543,0.4252,-29.106,2.0918,171.0042,1.3156,-80.469376,-6.1680517,-110.51961999999999,-11.814753999999999,-36.508778,-14.705475,-110.59584,-10.158069,-34.88324,-5.8441572,-110.59584,-10.158069,-34.883236,-102.7654,-110.59584,-10.158069,-34.88324,-10.110188,-110.59584,-10.158069,-34.883236
4012,0,CHEMBL55737,-9.344,-6.039,-0.28800000000000003,-0.7929999999999999,-1.493,-6.039,-2.181,-0.16,-1.6269999999999998,-28.871,-7.362999999999999,0.477,0.0,-47.926,-36.234,4.3439999999999985,40.1354,2.1099,34.0103,-8.1211,-0.6176,58.0196,1.0,-55.9467,0.4637,-5.2096,-1.0,-50.6877,0.0,30.4013,34.028,2.7148,0.9119,-170.14,32.1392,2.8895,0.8603,-35.889,0.9866,253.6209,1.0,-75.131416,-5.9339066,12.978049,-11.063260000000001,-29.421946000000002,-14.157581,12.890952,-9.466304800000001,-27.50075,-2.4414766,12.890952,-9.466304800000001,-27.50075,-101.55823000000001,12.890952,-9.466304800000001,-27.50075,-9.472305300000002,12.890952,-9.466304800000001,-27.50075
4013,0,CHEMBL557450,-10.16,-5.734,-0.151,-0.507,-1.237,-5.734,-2.64,-0.7170000000000001,-0.061,-38.835,-6.06,0.624,-0.08900000000000001,-61.585,-44.895,5.886,49.8838,10.0,38.6866,-5.7867,-7.5235,66.5375,2.0,-62.3124,1.2424,-3.6114,-1.0,-58.78,1.2175,34.8318,42.276,4.6139,2.8303,-211.38,25.7876,5.1357,1.0484,-31.9716,0.6591,254.9625,2.1642,-61.391689,-8.4420891,-9.326601,-13.262085,-46.110809,-22.131323000000002,-9.2631893,-12.976286,-45.030895,-5.9448829000000005,-9.2631893,-12.976286,-45.030895,-134.50743,-9.2631884,-12.976286,-45.030895,-12.967398,-9.2631893,-12.976286,-45.030895
4014,0,CHEMBL557581,-11.101,-6.4129999999999985,-0.207,-0.65,-1.446,-6.4129999999999985,-1.775,-0.267,-0.99,-35.593,-9.827,0.0,-0.127,-71.02,-45.42,0.0,45.2731,3.1874,30.6078,0.0,0.0,57.8286,2.0,-51.8286,0.0,-3.8402,-2.4983,-46.3021,0.1185,36.8919,38.36,1.4681,0.0,-191.8,31.4975,1.4367,0.0,-32.9342,1.7163,185.6565,0.0,-87.673927,-6.9440913,11.331679,-13.471399,-39.033615000000005,-17.664314,11.385558,-12.115946000000001,-38.433182,-3.8021428999999998,11.385558,-12.115946000000001,-38.433182,-128.32945,11.385558,-12.115946000000001,-38.433182,-12.110555,11.385558,-12.115946000000001,-38.433182
4015,0,CHEMBL557599,-8.623,-6.058,-0.195,-0.614,-1.366,-6.058,-2.025,-0.324,-0.596,-37.431,-11.836,0.669,-0.135,-73.759,-49.267,1.077,32.5932,1.515,33.8995,-8.2113,-7.3222,66.0306,4.7908,-54.0877,1.5828,-4.6876,-4.0,-46.4022,0.0907,26.8593,28.328000000000007,0.0185,1.4502,-141.64,26.0787,0.0173,0.8109,-26.9069,2.9259,142.8951,1.9782,-93.170898,-8.0321341,-27.883739000000002,-11.205789999999999,-44.704662,-22.403357,-27.847711999999998,-12.621830000000001,-42.743889,-6.3234725,-27.847711999999998,-12.621830000000001,-42.743885,-135.30493,-27.847711999999998,-12.621830000000001,-42.743885,-12.584586,-27.847711999999998,-12.621830000000001,-42.743889
4016,0,CHEMBL557725,-10.976,-6.136,-0.14300000000000002,-0.5,-1.289,-6.136,-2.44,-0.348,-0.154,-52.201,-6.636,0.494,-0.083,-78.53399999999998,-58.838,7.8439999999999985,24.1824,2.2786,38.2913,-13.5095,-17.2372,81.6682,2.3074,-75.3034,2.4824,-7.0273,-2.7842,-67.0588,0.35100000000000003,34.5018,42.332,1.2066,6.6236,-211.66,32.4778,1.4441,3.9061,-37.8279,1.1581,268.1956,1.1324,-122.42166999999999,-8.8697567,-2.1964183,-11.702323,-52.216145000000004,-18.99654,-2.3630586,-12.832721000000001,-50.345776,-7.971396,-2.3630544999999996,-12.832721000000001,-50.345772,-156.44563,-2.363059,-12.832721000000001,-50.345776,-12.922111,-2.3630478,-12.832721000000001,-50.345783000000004
4017,0,CHEMBL557787,-9.929,-7.428,-0.206,-0.6809999999999999,-1.621,-7.428,-2.313,-0.58,-0.272,-45.29600000000001,-15.677,0.645,-0.292,-95.264,-60.973,10.7,28.8459,3.4369,35.8713,-10.7907,-13.1233,59.8788,2.1343,-54.7891,2.1465,-4.2914,-4.8806,-47.3442,2.4378,16.3185,21.278,0.1303,4.8292,-106.39,21.1652,0.1334,1.705,-23.0036,3.7012,98.8935,2.5035,-100.36635,-7.4812045,-143.715,-12.985982,-46.721889000000004,-16.791256,-143.71116999999998,-12.383032,-46.177921000000005,-5.6606684000000005,-143.71116999999998,-12.383032,-46.177902,-139.23683,-143.71116999999998,-12.383032,-46.177921000000005,-12.330442999999999,-143.71116999999998,-12.383032,-46.177906
4018,0,CHEMBL558215,-9.971,-6.567,-0.177,-0.591,-1.4240000000000002,-6.567,-1.509,-0.72,-0.04,-40.459,-15.897,0.584,-0.474,-83.499,-56.356,12.13,40.6273,6.7557,44.5264,-8.6014,-18.7508,68.4208,1.992,-64.6264,2.6231,-7.9542,-2.405,-56.2059,0.4849,31.0934,36.266,0.0545,5.1181,-181.33,21.5644,0.1211,3.2666,-24.9521,0.889,200.8167,2.7316,-120.13396000000002,-7.9418821,-220.10098,-14.696229,-45.95026,-25.81007,-219.93507000000002,-13.54628,-43.894009000000004,-6.0911574,-219.93507000000002,-13.54628,-43.894009000000004,-179.62141,-219.93507000000002,-13.54628,-43.894009000000004,-13.570768,-219.93507000000002,-13.54628,-43.894009000000004
4019,0,CHEMBL55833,-9.488,-6.627000000000002,-0.17,-0.5760000000000001,-1.421,-6.627000000000002,-1.761,-0.423,-0.16,-36.547,-19.629,0.7070000000000001,-0.219,-83.99600000000002,-56.177,13.619000000000002,51.1046,1.1354,51.0509,-11.2375,-8.9884,77.1837,2.752,-70.789,2.0686,-12.1122,-2.0,-58.2885,1.3567,30.7901,37.144,3.5213,2.8327,-185.72,27.0079,2.1788,1.4444,-30.6312,2.6491,241.28,4.6588,-98.923309,-8.4449854,18.24696,-13.492222,-49.676079,-28.341589000000003,18.350523000000003,-13.787937,-47.188389,-4.5227904,18.350523000000003,-13.787937,-47.188389,-170.58071999999999,18.350523000000003,-13.787937,-47.188389,-13.77142,18.350523000000003,-13.787937,-47.188389
4020,0,CHEMBL558363,-9.497,-5.727,-0.185,-0.58,-1.2919999999999998,-5.727,-1.639,-0.34600000000000003,-0.7909999999999999,-35.214,-10.388,0.6890000000000001,-0.321,-59.674,-45.602,9.609,41.5053,0.763,39.0109,-11.7025,-1.1952,68.8469,0.8288,-66.9276,1.8305,-8.1076,-0.9173,-60.0843,0.1881,36.8667,39.054,0.243,1.9443,-195.27,27.9155,0.2016,1.4041,-29.5212,1.8777,194.1947,1.934,-84.798889,-6.821483099999999,-62.018879000000005,-10.275331,-33.764862,-22.083937,-62.072887,-10.189042,-32.370094,-6.1299700999999995,-62.072887,-10.189042,-32.370094,-131.03708,-62.072887,-10.189042,-32.370094,-10.145615,-62.072887,-10.189042,-32.370094
4021,0,CHEMBL558586,-10.282,-6.53,-0.218,-0.6759999999999999,-1.484,-6.53,-1.856,-0.2,-1.107,-36.141,-8.919,0.0,-0.222,-70.377,-45.06,0.0,55.0259,5.9472,35.6936,0.0,0.0,58.6867,1.4487,-54.3405,0.0,-4.9963,-2.0,-49.4641,0.2989,39.463,40.614,1.151,0.0,-203.07,35.2238,1.0385,0.0,-36.2623,1.8891,209.1702,0.0,-89.706558,-6.4303503,4.6479192000000005,-12.317698,-36.030136,-12.149469999999999,4.7360720999999995,-12.273501,-34.433234999999996,-5.086054799999999,4.7360720999999995,-12.273501,-34.433234999999996,-130.56085,4.7360720999999995,-12.273501,-34.433234999999996,-12.310246000000001,4.7360720999999995,-12.273501,-34.433234999999996
4022,0,CHEMBL558669,-9.805,-5.885,-0.173,-0.561,-1.3,-5.885,-1.587,-0.424,0.998,-39.171,-20.705,0.494,-0.302,-87.958,-59.877,11.097,41.5724,1.0087,37.8187,-12.3584,0.9214,61.9093,1.848,-62.3646,2.7155,-7.3789,-2.6442,-54.0559,0.0664,19.4802,23.396,0.34,3.5759,-116.98,29.311,0.3688,3.2084,-32.8882,2.4221,189.93,1.1341,-93.125465,-7.8197894,-118.94845,-13.493889999999999,-42.681435,-19.710562,-118.91301999999999,-13.163459,-40.26553,-4.711241200000001,-118.91301999999999,-13.163459,-40.26553,-152.16078000000002,-118.91301999999999,-13.163459,-40.26553,-13.141409,-118.91301999999999,-13.163459,-40.26553
4023,0,CHEMBL558752,-9.839,-5.1,-0.138,-0.459,-1.106,-5.1,-1.71,-0.16,-0.421,-44.764,-4.763,0.382,-0.238,-63.447,-49.526,5.0,2.0416,1.9431,38.2819,-57.8099,5.2707,66.2419,1.4826,-64.0889,1.7276,-5.8669,-2.3854,-58.0758,0.5735,25.3779,28.478,0.0758,3.0243,-142.39,20.2645,0.0516,2.3242,-22.6403,1.9844,119.2925,1.3378,-103.62156999999999,-7.0152516,37.696026,-12.264028999999999,-36.980629,-18.80162,37.6889,-11.253204,-35.793358000000005,-4.1671643,37.6889,-11.253204,-35.793358000000005,-130.41071000000002,37.6889,-11.253204,-35.793358000000005,-11.251934,37.6889,-11.253204,-35.793358000000005
4024,0,CHEMBL55886,-5.936,-3.89,-0.229,-0.588,-1.015,-3.89,-0.095,-0.519,-1.499,-11.679,-10.609000000000002,0.46,-0.061,-25.796,-22.288,3.2510000000000003,44.3807,22.8615,15.9554,-2.4196,2.0002,44.1192,4.8793,-30.2122,0.7045,-5.6429,-4.0,-23.7782,2.1344,18.0489,19.766,0.0731,1.644,-98.83,15.0239,0.0669,0.6396,-15.7304,3.8519,70.2951,4.2342,-59.28804399999999,-4.5567036,-249.67667999999998,-12.984119999999999,-19.391266,-3.1701517000000003,-249.5439,-10.102266,-19.235727,-1.9901386000000003,-249.54369,-10.102266,-19.235825,-93.387589,-249.54416,-10.102266,-19.235275,-10.269413,-249.53896,-10.102266,-19.236053
4025,0,CHEMBL558869,-10.412,-6.867000000000001,-0.202,-0.654,-1.517,-6.867000000000001,-2.353,-0.161,-0.58,-43.905,-12.013,0.459,-0.235,-86.76100000000002,-55.918,1.187,28.984,4.2058,40.5843,-2.0728,-28.9525,65.663,3.5993,-56.034,0.6704,-9.0852,-3.0,-46.124,0.1254,42.6529,45.848,1.5629,1.6321,-229.24,35.1263,2.0043,0.3801,-37.5106,2.2608,231.106,1.0,-94.829697,-8.0235043,-91.267128,-12.410641,-43.133289000000005,-21.979485999999998,-91.503365,-16.057297,-41.536869,-5.5985684000000004,-91.503365,-16.057297,-41.536869,-138.0309,-91.503365,-16.057297,-41.536869,-16.040395999999998,-91.503365,-16.057297,-41.536869
4026,0,CHEMBL558885,-8.745,-6.596,-0.236,-0.715,-1.523,-6.596,-1.855,-0.482,-0.991,-41.315,-11.732,0.7509999999999999,-0.193,-72.506,-53.047,11.188,56.0301,6.0,38.804,-6.2718,2.9464,56.8146,1.0,-54.9569,0.7116,-8.9737,-1.0,-46.534,0.7149,30.6025,33.962,0.0073,3.3522,-169.81,23.2006,0.209,2.4287,-25.8383,2.1622,163.498,2.3409,-85.681076,-6.331007,25.805407000000002,-9.803296099999999,-35.096835999999996,-15.106916,25.713001000000002,-9.1670799,-33.486908,-3.9037737999999997,25.713005,-9.1670799,-33.486916,-102.13243,25.713007,-9.1670799,-33.486912,-9.230312300000001,25.713005,-9.1670799,-33.486916
4027,0,CHEMBL558983,-9.282,-6.259,-0.179,-0.585,-1.374,-6.259,-1.1909999999999998,-0.5429999999999999,-0.293,-41.42100000000001,-16.703,0.736,-0.391,-85.021,-58.124,4.133,39.4355,12.0185,38.4522,-11.3551,-14.0997,69.7631,2.8938,-62.8785,1.1772,-9.2585,-2.0,-52.8086,0.4676,37.7396,40.24,0.7343,1.7661,-201.2,31.014,0.0308,0.9215,-31.9662,3.6381,172.2065,2.2708,-98.089279,-8.2085047,-62.689564000000004,-12.861118,-50.18045,-24.803061,-62.685607999999995,-12.460575,-48.978221999999995,-5.0977068,-62.68526800000001,-12.460575,-48.978039,-144.16661000000002,-62.685242,-12.460575,-48.978039,-12.46031,-62.685249,-12.460575,-48.978024
4028,0,CHEMBL559057,-9.153,-5.001,-0.14300000000000002,-0.467,-1.098,-5.001,-1.084,0.0,-0.5529999999999999,-50.816,-7.757999999999999,0.423,-0.081,-73.425,-58.573,7.298999999999999,38.8636,0.0,32.8937,-8.0883,1.7231,50.5745,0.0,-49.2844,1.7988,-7.3605,0.0,-43.4825,0.9526,33.2886,39.372,0.4065,5.6769,-196.86,26.5002,0.5842,3.7603,-30.8448,1.8843,196.0272,1.5093,-87.81195100000001,-7.501182099999999,74.09317800000001,-10.47985,-39.066798999999996,-20.882248,74.126328,-10.850097,-36.887295,-4.947669,74.126328,-10.850097,-36.887295,-140.66745,74.126328,-10.850097,-36.887295,-10.840591,74.126328,-10.850097,-36.887295
4029,0,CHEMBL559418,-9.885,-5.1160000000000005,-0.165,-0.518,-1.154,-5.1160000000000005,-2.657,0.0,-0.369,-43.155,-2.692,0.573,-0.102,-59.975,-45.848,1.4680000000000002,42.4097,0.0,37.3085,-8.543,-0.3466,57.0966,1.0,-55.5756,1.8587,-4.1195,-0.6719,-52.0419,0.1423,25.1591,32.162,5.1312,1.8717,-160.81,23.1627,5.2687,0.7240000000000001,-29.1554,0.0,235.6957,1.5238,-83.595093,-6.740591499999999,-52.029736,-10.588936,-37.538269,-14.374022,-52.09013,-10.545625999999999,-36.260459999999995,-3.8067951,-52.090126,-10.545625999999999,-36.260456,-95.25456199999999,-52.090137,-10.545625999999999,-36.260459999999995,-10.514378,-52.089756,-10.545625999999999,-36.260433
4030,0,CHEMBL559562,-9.198,-6.319,-0.253,-0.7390000000000001,-1.4980000000000002,-6.319,-1.585,-0.16,-1.21,-31.074,-14.667,0.517,-0.128,-70.499,-45.74100000000001,1.102,48.0669,1.2143,40.4267,-8.2037,-0.5305,66.2577,1.0,-64.5868,0.6746,-5.341,-2.0,-57.1114,0.2265,30.8887,35.298,0.0188,4.3905,-176.49,32.2422,0.2397,4.1282,-36.61,1.9799,209.5492,0.0,-70.20407900000001,-6.5414653,-109.75202,-12.561076,-32.375309,-21.860331,-109.68713999999999,-10.800132000000001,-31.132095,-4.1503801,-109.68737,-10.800132000000001,-31.132303000000004,-114.14358999999999,-109.6847,-10.800132000000001,-31.133076000000003,-10.787514999999999,-109.68638,-10.800132000000001,-31.132814
4031,0,CHEMBL55959,-6.97,-4.714,-0.277,-0.713,-1.23,-4.714,-1.192,-0.305,-1.499,-16.909000000000002,-9.438,0.69,-0.147,-34.629,-26.347,1.5630000000000002,38.6716,6.1109,29.2249,-2.6628,-4.9607,46.2623,3.78,-35.4706,0.4764,-3.7144,-2.9560000000000004,-29.2483,0.6114,19.342,19.738,0.0586,0.3374,-98.69,16.601,0.0004,0.1778,-16.7793,3.4284,68.949,3.2103,-67.696884,-4.9643135,-295.50763,-12.765688,-20.728758,-7.8839664,-293.64972,-12.026355,-21.864269,-3.2748501,-293.6601,-12.026355,-21.861423000000002,-61.213242,-293.65533,-12.026355,-21.867199,-11.654841000000001,-293.6481,-12.026355,-21.868139000000003
4032,0,CHEMBL559826,-10.351,-5.899,-0.147,-0.504,-1.258,-5.899,-2.218,-0.01,-0.75,-51.063,-4.2810000000000015,0.5579999999999999,-0.284,-74.199,-55.344,2.78,18.0871,1.9514,40.556,-18.7227,-20.9061,72.7447,1.0994,-69.0931,2.061,-8.7525,-2.7991,-59.5411,0.6763,48.6722,51.244,0.0504,2.5213,-256.22,25.6894,0.8716,1.6757,-28.2367,0.0,216.382,1.0,-90.934074,-8.5697985,169.7896,-11.798426,-49.230946,-18.688536,169.70386000000002,-13.740734,-48.271099,-7.1755166,169.70386000000002,-13.740734,-48.271099,-129.27896,169.70386000000002,-13.740734,-48.271099,-13.72877,169.70386000000002,-13.740734,-48.271099
