Number,Label,Name,minimizedAffinity,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,E_place,S_gw,E_conf_gw,E_score1_gw,E_refine_gw,S_ase,E_conf_ase,E_score1_ase,E_refine_ase,S_adg,E_conf_adg,E_score1_adg,E_refine_adg,S_ahb,E_conf_ahb,E_score1_ahb,E_refine_ahb,S_ldg,E_conf_ldg,E_score1_ldg,E_refine_ldg
3661,0,CHEMBL495735,-9.661,-4.503,-0.125,-0.413,-0.982,-4.503,-2.003,0,-0.144,-38.439,-5.504,0.439,-0.047,-57.423,-43.944,2.699,27.1128,0.1024,40.2427,-6.3904,-21.9329,51.9576,0.765,-52.1529,1.4008,-2.8526,-1,-49.3778,0.2438,26.5762,29.91,1.9126,1.4212,-149.55,21.7682,2.3992,0.1472,-24.3146,0.4778,176.7545,1.3444,-109.41267,-7.6204762,67.160248,-12.029829,-37.028816,-26.325024,66.925545,-13.643553,-36.133575,-5.933321,66.925545,-13.643553,-36.133575,-139.58405,66.925545,-13.643553,-36.133564,-13.564534,66.925545,-13.643553,-36.133572
3662,0,CHEMBL495762,-8.948,-5.225,-0.18,-0.554,-1.196,-5.225,-1.472,-0.608,-0.686,-35.893,-5.906,0.234,-0.013,-56.192,-41.799,1.33,38.0561,2.7139,31.6568,-4.7996,-3.3864,54.1831,1.592,-53.1471,1.997,-4.9569,-3,-44.571,0.4345,22.3572,23.856,0.2257,1.2731,-119.28,26.6749,0.0009,0.1274,-26.8032,2.8628,122.4064,1,-91.925552,-6.4755573,88.005775,-12.196595,-36.225784,-14.175408,88.096741,-10.122798,-35.038651,-2.831861,88.096741,-10.122798,-35.038651,-105.2279,88.096741,-10.122798,-35.038651,-10.10652,88.096741,-10.122798,-35.038651
3663,0,CHEMBL495906,-8.871,-5.793,-0.152,-0.513,-1.249,-5.793,-2.108,-0.546,-0.43,-42.807,-5.16,0.314,-0.109,-62.785,-47.968,11.662,28.2048,2.3783,33.6425,-18.7413,-1.6906,60.6824,2.534,-54.0431,1.5622,-5.6176,-4,-45.2595,0.1835,14.6738,22.924,0.2479,8.0023,-114.62,22.4253,0.2556,0.086,-22.7669,0,183.3298,1.626,-49.262482,-7.5987034,7.0388989,-12.757885,-43.9231,-20.245296,7.0334334,-13.453913,-42.86776,-5.4865575,7.0478435,-13.453913,-42.881142,-117.54713,7.0471258,-13.453913,-42.880421,-13.518573,7.0499501,-13.453913,-42.883419
3664,0,CHEMBL495917,-9.633,-4.843,-0.151,-0.48,-1.084,-4.843,-1.738,-0.066,-0.632,-39.601,-6.467,0.55,-0.007,-56.343,-46.068,5.73,28.0105,1.882,42.2791,-9.9902,-22.0151,63.353,1.6,-60.0844,2.2032,-8.1184,-3.8249,-52.2124,1.586,21.3766,26.572,2.9487,2.2467,-132.86,23.78,2.9378,0.8519,-27.5698,0.4564,175.7735,0,-59.951138,-7.0930934,-100.55283,-11.718034,-36.088615,-12.032256,-100.53083,-11.458562,-36.465408,-6.40698,-100.53083,-11.458562,-36.465408,-94.283485,-100.53083,-11.458562,-36.465408,-11.457929,-100.53083,-11.458562,-36.465408
3665,0,CHEMBL49592,-7.565,-4.336,-0.117,-0.391,-0.94,-4.336,-2.456,-0.007,-0.14,-40.776,-3.604,0.846,0,-53.233,-44.38,5.576,22.9854,0,30.6427,-13.7793,-5.369,52.7916,0,-55.6471,2.6861,-3.6317,-2.8988,-50.0596,0.1642,24.7838,28.14,0.2355,3.1207,-140.7,21.4603,0.26,1.6722,-23.3925,1.7901,177.6575,3.4579,-93.927589,-7.4976172,108.06579,-10.593023,-33.999165,-27.098661,108.11361,-12.636052,-33.486683,-5.9119325,108.11359,-12.636052,-33.48666,-141.10683,108.11374,-12.636052,-33.486767,-12.69345,108.11358,-12.636052,-33.486629
3666,0,CHEMBL495961,-8.966,-6.055,-0.209,-0.641,-1.386,-6.055,-2.298,-0.469,-0.839,-40.677,-5.166,0.386,-0.027,-65,-45.843,1.371,48.5933,0.0866,41.6005,-2.5788,-6.1152,55.7659,0.4063,-56.4092,0.9445,-4.0815,-1.4514,-52.0825,0.2484,26.3962,29.486,1.6492,1.4406,-147.43,29.9592,1.6235,1.0077,-32.5904,3.8406,149.165,1.2381,-68.264137,-6.7488532,99.012581,-12.651748,-39.961716,-16.263351,98.944527,-10.06302,-38.697346,-3.568954,98.944527,-10.06302,-38.697346,-106.29639,98.944527,-10.06302,-38.697346,-10.037499,98.944618,-10.06302,-38.697388
3667,0,CHEMBL495962,-8.664,-6.31,-0.218,-0.668,-1.445,-6.31,-2.412,-0.516,-0.831,-39.48,-7.228,0.509,-0.002,-65.383,-46.707,5.676,30.1227,0,40.4457,-7.265,-18.2252,59.7462,0.966,-57.5272,1.1872,-3.8713,-2.6384,-54.5637,0.2488,25.159,29.868,1.4773,3.2317,-149.34,30.4888,1.5515,0.7338,-32.774,3.9235,148.8802,1.2615,-73.137199,-6.9666381,64.931778,-12.436651,-40.887451,-17.917179,64.81797,-11.432573,-40.377567,-4.0865045,64.81797,-11.432573,-40.377567,-100.22146,64.81797,-11.432573,-40.377567,-11.389048,64.81797,-11.432573,-40.377567
3668,0,CHEMBL496105,-9.263,-6.64,-0.175,-0.587,-1.432,-6.64,-1.938,-0.32,-1.539,-48.39,-4.978,0.391,-0.068,-73.184,-53.368,5.098,8.0155,3.7019,31.5418,-12.6181,-26.4383,58.8351,4.0288,-45.0365,3.0802,-6.849,-4.7918,-35.4608,0.231,15.8445,26,1.0686,9.0869,-130,25.76,1.0268,0.1152,-26.902,1.9503,178.3466,2.3275,-71.04213,-8.2623215,80.781906,-12.334153,-51.663479,-25.238979,80.819702,-12.894214,-50.901268,-6.0332952,80.819702,-12.894214,-50.901268,-151.16501,80.819702,-12.894214,-50.901268,-12.888307,80.819702,-12.894214,-50.901268
3669,0,CHEMBL496119,-9.01,-5.844,-0.177,-0.568,-1.3,-5.844,-1.492,-0.669,-0.976,-38.201,-8.062,0.412,0,-64.314,-46.263,5.331,28.5403,2.1713,29.2674,-7.9148,-5.9588,61.47,2.3744,-55.6981,1.1169,-6.6702,-3.0711,-46.4968,0.3269,32.0417,37.678,3.956,1.6803,-188.39,29.3547,4.292,0.6969,-34.3436,3.8847,173.4288,1.7197,-70.177963,-6.918169,-167.90762,-13.129711,-39.645187,-19.691006,-168.01241,-12.983331,-38.48436,-6.7801671,-168.01241,-12.983331,-38.48436,-123.76475,-168.01241,-12.983331,-38.484364,-12.907701,-168.01241,-12.983331,-38.48436
3670,0,CHEMBL496129,-8.97,-4.957,-0.138,-0.455,-1.081,-4.957,-2.052,-0.305,-0.009,-39.812,-7.59,0.574,-0.036,-57.876,-47.402,11.27,42.3718,0.1941,38.8302,-7.1391,-4.0748,57.1903,0.4508,-57.6067,1.9894,-3.5102,-0.9034,-55.8527,0.1837,20.0085,28.362,4.8672,3.4864,-141.81,23.0453,4.2817,1.8884,-29.2154,1.4783,186.2304,1.1684,-64.327209,-8.041728,63.384369,-12.874487,-41.659187,-17.929298,63.298397,-15.050782,-40.018795,-4.0136371,63.298401,-15.050782,-40.018799,-110.87978,63.298386,-15.050782,-40.018776,-15.038889,63.298382,-15.050782,-40.018772
3671,0,CHEMBL496136,-9.626,-6.145,-0.176,-0.574,-1.349,-6.145,-1.292,-0.626,-0.519,-32.85,-15.883,0.39,-0.073,-76.278,-48.733,1.857,24.7626,8.5539,35.6327,-9.6612,-23.125,66.0379,4.7609,-52.15,2.0467,-2.8151,-6.9558,-46.2028,1.497,22.5011,29.052,0.776,5.775,-145.26,33.5716,0.7915,0.9433,-35.3065,5.9994,105.5437,1,-59.156712,-7.4124627,-124.44218,-14.083391,-28.522268,-23.799744,-124.69099,-17.795134,-28.128986,-6.7194486,-124.69099,-17.795134,-28.128986,-124.73454,-124.69099,-17.795134,-28.128986,-17.73023,-124.69099,-17.795134,-28.128986
3672,0,CHEMBL496150,-9.396,-5.303,-0.183,-0.562,-1.214,-5.303,-2.13,-0.151,-0.828,-39.494,-3.085,0.257,-0.014,-57.917,-42.579,0.843,48.6546,0,42.6332,-3.901,-6.065,51.8536,1.5476,-48.5181,0.7643,0.5619,-2.9665,-46.918,0.1957,23.4933,25.954,0.818,1.6427,-129.77,23.2275,0.5207,0.4475,-24.1957,1.2185,147.0595,1,-97.122131,-6.4320669,31.947344,-12.668002,-36.537971,-16.975338,31.956615,-10.739099,-36.095455,-3.7422183,31.956615,-10.739099,-36.095455,-99.430519,31.956615,-10.739099,-36.095455,-10.721642,31.956615,-10.739099,-36.095455
3673,0,CHEMBL496265,-9.811,-6.363,-0.193,-0.618,-1.415,-6.363,-1.984,-0.703,-0.827,-48.176,-6.913,0.628,-0.031,-72.266,-55.09,10.212,51.4162,1.7342,46.05,-12.6794,-0.9573,71.2626,2.952,-63.1194,1.5445,-4.7805,-3,-56.3433,0.3535,31.6664,37.046,1.9994,3.3803,-185.23,31.3205,2.5366,1.6276,-35.4847,3.5966,181.3467,1.26,-65.900055,-7.7271838,-28.069616,-10.835167,-43.35355,-20.939695,-28.128128,-12.055596,-42.941265,-5.6310587,-28.128128,-12.055596,-42.941265,-126.27435,-28.128128,-12.055596,-42.941265,-12.056462,-28.128128,-12.055596,-42.941265
3674,0,CHEMBL496312,-9.859,-5.484,-0.161,-0.522,-1.211,-5.484,-1.971,-0.194,-0.615,-40.355,-7.76,0.484,-0.006,-60.596,-48.116,4.785,29.0739,0.8654,28.0044,-7.8958,-2.4018,48.1111,1.2503,-44.5147,1.043,-0.8267,-3,-41.7744,0.3791,22.7392,26.304,0.259,3.3058,-131.52,23.1384,0.2792,1.3429,-24.7605,0.9974,136.3186,0,-91.343895,-7.7686791,-122.17561,-13.987917,-44.713501,-19.128057,-122.16613,-13.214787,-43.969933,-5.0303631,-122.16613,-13.214787,-43.969933,-129.27747,-122.16613,-13.214787,-43.969929,-13.196312,-122.16613,-13.214787,-43.969929
3675,0,CHEMBL496534,-9.21,-6.093,-0.19,-0.605,-1.364,-6.093,-2.496,-0.175,-0.556,-42.226,-8.063,0.461,-0.007,-69.811,-50.288,7.528,49.277,8.7746,38.7299,-12.5532,-0.198,67.6,3,-60.7978,3.1239,-9.9286,-4.3902,-49.6211,2.8978,24.9556,29.698,0.0165,4.7259,-148.49,36.3133,0.055,1.6872,-38.0555,5.377,124.9266,0,-51.395374,-7.2885518,49.35231,-15.173256,-29.779938,-21.423208,49.286579,-15.438458,-29.817251,-6.0964203,49.286579,-15.438458,-29.817251,-111.93828,49.286579,-15.438458,-29.817251,-15.499748,49.286579,-15.438458,-29.817251
3676,0,CHEMBL496744,-9.574,-7.075,-0.214,-0.688,-1.574,-7.075,-2.511,-0.908,-0.288,-45.3,-10.101,0.434,-0.022,-82.183,-55.401,4.048,38.2416,7.2048,35.6604,-8.6354,-9.361,62.1323,2.7715,-51.8519,2.5991,-4.7806,-4.6003,-44.5581,1.9041,22.1179,27.498,0.8378,4.5423,-137.49,34.4182,0.1942,0.1434,-34.7557,5.3535,119.2728,1,-64.422783,-7.0715904,64.834145,-13.706747,-24.581934,-22.787367,64.877853,-15.761716,-23.943815,-4.8361735,64.877853,-15.761716,-23.943813,-108.68088,64.877853,-15.761716,-23.943813,-15.793771,64.877853,-15.761716,-23.943815
3677,0,CHEMBL496945,-9.13,-5.151,-0.136,-0.456,-1.111,-5.151,-2.126,-0.285,-0.249,-44.33,-3.685,0.278,0,-56.872,-48.015,9.301,14.8358,2.3715,40.2184,-16.1137,-26.7223,60.9013,0.8763,-63.7732,3.4308,-1.11,-1.0455,-62.2643,0.1939,16.124,28.118,3.4686,8.5254,-140.59,25.6568,4.7522,0.6185,-31.0275,1.611,203.5009,1.423,-71.953407,-7.5027356,41.441307,-13.008167,-41.515171,-13.721387,41.3946,-11.282477,-40.665131,-4.0974774,41.3946,-11.282477,-40.665131,-95.857353,41.3946,-11.282477,-40.665131,-11.264818,41.3946,-11.282477,-40.665131
3678,0,CHEMBL49697,-8.579,-6.061,-0.196,-0.614,-1.367,-6.061,-2.064,-0.307,-0.721,-33.187,-10.256,0.229,0,-60.874,-43.443,5.246,36.6013,2.6351,30.5168,-10.042,2.0476,55.9129,1,-53.4932,2.3598,-5.6265,-1.1134,-46.0608,0.1469,23.9737,28.044,0.572,3.4983,-140.22,28.9722,0.2255,0.4664,-29.6641,1.7767,155.9835,0,-66.744003,-6.2450891,-65.009308,-12.351319,-37.175594,-16.402298,-64.934151,-10.773788,-35.828976,-4.6205225,-64.934151,-10.773788,-35.828976,-96.993767,-64.934151,-10.773788,-35.828976,-10.746204,-64.934151,-10.773788,-35.828976
3679,0,CHEMBL497049,-8.674,-4.603,-0.132,-0.43,-1.01,-4.603,-1.757,-0.077,-0.539,-38.126,-5.163,0.552,-0.1,-55.179,-43.289,7.547,8.5972,2.1472,37.3831,-46.7998,1.8481,63.2168,2,-57.6374,2.3409,-5.7428,-1.9775,-50.6874,0.1432,26.376,30.1,1.5944,2.1296,-150.5,27.3269,1.9843,0.3115,-29.6228,1.9633,179.2713,1.3239,-67.835365,-7.0051479,30.397287,-10.938202,-37.740337,-8.6801758,30.510342,-10.945734,-37.284088,-3.1264157,30.511024,-10.945734,-37.284275,-77.927689,30.510338,-10.945734,-37.284084,-10.956389,30.511023,-10.945734,-37.284275
3680,0,CHEMBL497105,-8.999,-5.539,-0.205,-0.615,-1.289,-5.539,-2.289,0,-1.164,-44.881,-2.6,0.549,-0.001,-61.196,-47.481,4.691,52.4972,2.652,40.5223,-5.0671,-0.8059,58.1462,2.904,-49.8483,1.7704,-4.7052,-3.4353,-43.0618,0.2232,29.021,33.412,1.1717,3.2193,-167.06,27.8476,1.766,1.559,-31.1725,2.3986,173.0004,1,-70.747841,-7.0026498,83.768402,-11.627913,-41.508148,-12.710217,83.758919,-10.958101,-40.569691,-3.4467928,83.758919,-10.958101,-40.569691,-87.844894,83.758919,-10.958101,-40.569691,-10.884912,83.758919,-10.958101,-40.569691
3681,0,CHEMBL497224,-9.538,-5.241,-0.25,-0.689,-1.296,-5.241,-1.688,0,-1.408,-29.612,-5.596,0.206,-0.032,-45.501,-35.209,2.678,36.7367,2.4955,26.8573,-3.0762,0.3886,57.1951,2.4252,-50.2886,1.6825,-4.8272,-5.6209,-42.6353,2.7521,25.963,28.392,0.8415,1.5875,-141.96,29.3591,1.7756,0.0884,-31.2231,2.7878,140.4415,0,-58.662651,-5.7594109,-22.892702,-10.792706,-32.951801,-16.256056,-22.975809,-9.4670534,-32.208263,-2.1738935,-22.975809,-9.4670534,-32.208263,-87.671623,-22.975809,-9.4670534,-32.208263,-9.4552412,-22.975809,-9.4670534,-32.208263
3682,0,CHEMBL497280,-9.706,-7.396,-0.247,-0.766,-1.681,-7.396,-2.679,-0.721,-0.685,-40.36,-11.946,0.507,-0.01,-79.999,-52.305,11.201,29.956,2.4001,45.2235,-18.1298,-16.4966,69.411,1.496,-69.2496,2.3941,-9.1819,-3.3961,-57.643,0.3633,19.14,22.472,1.8781,1.4539,-112.36,29.4411,2.1312,1.2532,-32.8256,3.7791,178.6164,2.412,-58.442917,-7.2373767,-20.565928,-14.379958,-44.689404,-14.991027,-20.301291,-13.105129,-44.537243,-6.2432966,-20.301291,-13.105129,-44.537243,-85.411072,-20.301289,-13.105129,-44.537243,-13.222476,-20.301291,-13.105129,-44.537243
3683,0,CHEMBL497343,-9.572,-5.499,-0.183,-0.57,-1.249,-5.499,-2.153,-0.086,-1.128,-43.961,-2.077,0.377,0,-60.541,-46.038,0.467,37.5878,0.6541,34.5021,-8.5488,-1.9578,56.0973,1.736,-49.4248,1.7173,-2.8046,-3.3396,-44.299,0.3854,24.5689,29.858,1.6877,3.6014,-149.29,27.4869,1.618,0.9632,-30.0681,2.3267,143.7343,0,-85.768578,-6.56319,-49.527534,-11.062939,-36.825764,-14.824823,-49.683502,-10.301639,-36.841503,-4.2401857,-49.683502,-10.301639,-36.841503,-82.506477,-49.683502,-10.301639,-36.841503,-10.265568,-49.683502,-10.301639,-36.841503
3684,0,CHEMBL497352,-9.478,-5.165,-0.167,-0.523,-1.165,-5.165,-2.039,-0.32,-0.704,-42.872,-3.491,0.577,-0.012,-59.533,-46.362,2.931,8.8109,1.2522,29.3568,-6.7574,-26.0495,65.0239,1,-60.7548,1.6429,-9.4923,-2.7227,-49.6121,1.0084,20.0413,24.676,0.7155,3.9191,-123.38,24.5393,0.157,2.4898,-27.1861,1.5917,140.084,0,-73.166832,-7.1385274,-72.468964,-11.593179,-38.361736,-19.374617,-72.507294,-10.389675,-37.700542,-5.9371247,-72.507294,-10.389675,-37.700542,-113.61728,-72.507294,-10.389675,-37.700542,-10.381321,-72.507294,-10.389675,-37.700542
3685,0,CHEMBL497353,-9.448,-4.267,-0.126,-0.407,-0.943,-4.267,-1.657,0,-0.296,-36.371,-7.156,0.579,-0.001,-56,-43.527,2.861,30.745,0.3169,32.6996,-6.6691,-7.8648,58.2183,0,-60.2127,1.7903,-9.7933,-0.1789,-49.7896,0.2124,18.8058,21.972,1.4696,1.6966,-109.86,21.4278,1.4583,0.4474,-23.3335,0.9512,151.449,1.1886,-69.102943,-7.250442,93.816971,-12.404132,-36.634853,-20.460253,93.820236,-12.972655,-35.028812,-5.6606884,93.820236,-12.972655,-35.028812,-89.187004,93.820236,-12.972655,-35.028812,-12.947484,93.820236,-12.972655,-35.028812
3686,0,CHEMBL497358,-8.932,-5.953,-0.157,-0.527,-1.284,-5.953,-2.504,-0.293,-0.455,-47.199,-4.297,0.315,-0.01,-63.468,-51.496,11.736,29.2558,1.1096,29.3544,-14.3944,2.1784,50.2095,0.928,-48.9224,1.9983,-8.8553,-0.725,-40.5483,0.2216,15.1659,26.718,0.1065,11.4456,-133.59,24.4472,0.4217,2.6388,-27.5077,1.4176,180.6171,1.4997,-92.732849,-7.8533025,35.927711,-13.315843,-46.446583,-22.626562,35.897259,-13.406505,-45.71349,-4.8428383,35.897301,-13.406505,-45.713436,-128.12245,35.897259,-13.406505,-45.71349,-13.370011,35.898262,-13.406505,-45.714275
3687,0,CHEMBL49744,-8.91,-4.97,-0.121,-0.418,-1.054,-4.97,-1.601,-0.492,-0.068,-44.206,-8.494,0.676,0,-65.853,-52.7,6.013,46.869,1.455,46.0254,-18.3293,0.4584,71.1499,1.3242,-69.8281,2.9655,-9.7313,-3.6836,-57.93,0.136,21.5385,29.412,0.6333,7.2402,-147.06,25.2302,0.637,4.3302,-30.1974,3.4031,199.6027,3.9072,-78.908958,-7.4443669,-48.541004,-11.636452,-40.409622,-15.424272,-48.64542,-10.377206,-39.534145,-5.311563,-48.64542,-10.377206,-39.534145,-126.10738,-48.64542,-10.377206,-39.534145,-10.333229,-48.64542,-10.377206,-39.534145
3688,0,CHEMBL497563,-9.804,-5.244,-0.187,-0.569,-1.21,-5.244,-1.708,-0.52,-0.924,-30.598,-7.635,0.683,-0.1,-51.833,-38.233,3.498,43.3565,5.2419,32.7546,-5.7796,-1.1433,67.3106,2.824,-60.5636,1.7618,-7.281,-4,-50.0101,0.4926,29.1389,31.202,0.5224,1.5407,-156.01,34.167,0.5398,0.5415,-35.2483,3.5388,178.2101,1.1336,-72.467354,-6.7205691,60.992657,-11.67181,-37.48037,-16.573244,60.885361,-9.8916664,-36.546478,-5.747592,60.885365,-9.8916664,-36.546478,-103.72566,60.885368,-9.8916664,-36.546478,-9.8863983,60.885368,-9.8916664,-36.546478
3689,0,CHEMBL497564,-9.61,-6.733,-0.249,-0.748,-1.567,-6.733,-1.945,-1.215,-1.539,-34.11,-6.237,0.606,0,-55.5,-40.347,3.775,46.7949,3.034,36.6613,-6.8176,0.1692,65.203,2.5385,-56.7388,1.0345,-8.0582,-4.1563,-46.5538,0.267,26.7382,29.51,0.0303,2.7415,-147.55,25.5953,0.0021,2.4739,-28.0714,2.8535,111.63,0,-59.532417,-7.2619157,-74.331566,-11.474761,-35.883732,-15.140219,-74.240372,-11.315841,-35.310699,-4.6048427,-74.240372,-11.315841,-35.310699,-60.120995,-74.240372,-11.315841,-35.310699,-11.313672,-74.240372,-11.315841,-35.310699
3690,0,CHEMBL497735,-8.955,-5.344,-0.191,-0.58,-1.234,-5.344,-1.891,0,-1.469,-30.208,-6.486,0.614,-0.115,-51.619,-36.693,1.498,21.1905,0,32.0697,-8.975,-13.9304,57.1731,0,-58.5318,1.7209,-6.7068,0,-51.4432,0,25.9349,28.966,1.4471,1.5839,-144.83,23.5025,2.8548,0.2247,-26.582,2.5033,141.8886,1.5078,-67.797005,-6.4257393,-27.992039,-11.769768,-38.711582,-10.597377,-28.021988,-12.2806,-38.385921,-4.1391859,-28.021988,-12.2806,-38.385921,-65.18811,-28.021988,-12.2806,-38.385921,-12.340909,-28.021988,-12.2806,-38.385921
3691,0,CHEMBL498214,-9.812,-6.503,-0.217,-0.674,-1.478,-6.503,-2.425,-0.493,-0.74,-39.596,-7.885,0.362,-0.045,-69.332,-47.481,1.881,36.6918,0.5902,35.0046,-7.3735,-4.6563,58.9311,1.321,-56.4365,1.5903,-6.2332,-3.1336,-51.079,0.349,31.4356,35.834,1.4549,2.9435,-179.17,32.5948,2.2528,0.8921,-35.7398,3.8886,147.6228,0,-66.416603,-7.1693001,70.187263,-12.132729,-43.670666,-15.326857,70.325005,-11.07221,-42.756466,-4.0035591,70.325027,-11.07221,-42.756474,-106.31246,70.325043,-11.07221,-42.756485,-11.068841,70.32502,-11.07221,-42.756474
3692,0,CHEMBL498304,-9.084,-4.852,-0.162,-0.503,-1.102,-4.852,-1.34,-0.16,-0.741,-29.48,-10.175,0.443,-0.054,-57.336,-39.656,2.841,43.7233,3.5598,37.196,-3.8421,-7.1389,64.2478,3.7519,-52.0352,1.7378,1.6235,-7,-46.5226,0.1627,30.2916,32.558,0.1155,2.1509,-162.79,28.6248,0.0255,2.0292,-30.6795,1.8987,203.5655,1.9373,-80.625359,-7.1543899,-72.649071,-14.411581,-42.261539,-15.164367,-72.49765,-12.944387,-44.028416,-5.2993836,-72.497643,-12.944387,-44.028419,-99.457939,-72.49765,-12.944387,-44.028416,-12.942934,-72.497665,-12.944387,-44.028404
3693,0,CHEMBL498531,-9.974,-6.676,-0.209,-0.662,-1.495,-6.676,-2.359,-0.235,-0.684,-39.216,-12.817,0.491,-0.006,-77.313,-52.033,8.528,49.9316,8.3135,40.8983,-5.7328,-8.8842,81.4262,2.4591,-76.3371,1.2124,3.5192,-3,-76.6409,1.3816,30.0709,33.748,0.858,2.8192,-168.74,30.4639,2.8433,2.8629,-36.1701,4.8814,173.0487,2.2893,-87.66423,-7.4250374,-37.256691,-12.969083,-49.222046,-13.856714,-37.59716,-12.397264,-48.974487,-6.4969087,-37.59716,-12.397264,-48.974487,-101.82424,-37.59716,-12.397264,-48.974487,-12.33187,-37.59716,-12.397264,-48.974487
3694,0,CHEMBL498703,-10.143,-7.188,-0.232,-0.728,-1.621,-7.188,-2.1,-0.788,-0.712,-40.535,-13.672,0.518,-0.029,-83.67,-54.208,5.367,27.5937,7.3988,42.0063,-8.1739,-29.3899,77.9338,5.349,-64.3716,1.4264,-4.5791,-6.9456,-54.1188,0.0984,28.8143,31.278,1.5961,0.8676,-156.39,25.5675,1.5896,0.5656,-27.7227,1.9512,191.1436,2.593,-86.114304,-7.1580553,-74.575806,-14.359933,-44.577324,-14.985536,-74.54525,-13.774641,-44.049843,-5.4975057,-74.545265,-13.774641,-44.049847,-103.92339,-74.54525,-13.774641,-44.049839,-13.807458,-74.54525,-13.774641,-44.049843
3695,0,CHEMBL498757,-9.663,-6.807,-0.227,-0.705,-1.547,-6.807,-1.293,-0.133,-0.734,-32.976,-22.159,0.467,-0.141,-76.852,-55.134,7.092,46.3969,7.3399,36.2679,-9.5587,-1.2527,69.808,6.1092,-53.7629,2.3129,-8.7821,-12.7478,-34.6844,0.38,27.3601,29.306,0.1692,1.7766,-146.53,23.0333,0.1528,0.6155,-23.8016,6.2018,91.1704,5.1013,-103.98778,-7.2296224,153.04375,-14.942979,-45.460999,-17.20623,152.87444,-11.933997,-44.879665,-5.5726032,152.87759,-11.933997,-44.884193,-138.8998,152.87593,-11.933997,-44.88131,-11.571375,152.87656,-11.933997,-44.880775
3696,0,CHEMBL498866,-9.844,-5.801,-0.141,-0.488,-1.231,-5.801,-2.247,-0.061,-0.807,-56.166,-0.785,0.27,-0.029,-70.262,-56.951,12.998,40.1799,4.5035,36.6028,-7.0508,-7.6017,68.9613,4.2754,-56.9564,1.9117,-5.0381,-5.8382,-48.3849,1.8615,28.1275,32.136,0.3344,3.6741,-160.68,31.15,0.1233,0.8074,-32.0806,4.3967,142.7967,1.8717,-54.375244,-8.4244833,23.520128,-12.117189,-53.941837,-11.214852,23.361643,-12.29333,-52.590557,-3.5891511,23.361643,-12.29333,-52.590557,-54.944748,23.361643,-12.29333,-52.590557,-12.234793,23.361643,-12.29333,-52.590557
3697,0,CHEMBL49920,-8.472,-5.828,-0.194,-0.604,-1.324,-5.828,-1.753,-0.608,-0.858,-35.937,-10.523,0.767,0,-59.219,-46.46,12.74,43.0312,3.4962,37.203,-5.716,-5.9031,57.0667,3.7265,-49.2807,1.9579,-6.9404,-3.9922,-40.137,0.2434,28.1923,34.134,1.1316,4.81,-170.67,27.0721,1.3532,3.4433,-31.8686,4.2252,155.7899,2.3246,-84.587662,-7.2817593,-36.125626,-11.942591,-42.325649,-21.897236,-36.235504,-12.226275,-41.690693,-5.3899131,-36.235504,-12.226275,-41.690693,-127.37502,-36.235504,-12.226275,-41.690693,-12.235284,-36.235504,-12.226275,-41.690693
3698,0,CHEMBL499610,-8.402,-6.554,-0.252,-0.747,-1.539,-6.554,-2.206,-0.539,-1.502,-39.434,-7.396,0.774,0,-67.06,-46.83,7.93,49.139,8.26,34.1913,-3.434,-2.7,60.3736,2.704,-52.8019,0.4129,-5.1956,-3,-45.7941,0.2326,25.0007,26.594,0.2525,1.3408,-132.97,25.7794,0.3727,1.652,-27.8041,2.5466,159.9493,1.9124,-58.378334,-6.5971203,-47.308025,-10.942002,-39.484734,-19.910301,-47.389492,-10.103596,-38.279602,-4.4605317,-47.388611,-10.103596,-38.281273,-116.147,-47.389484,-10.103596,-38.279663,-10.040151,-47.389481,-10.103596,-38.279694
3699,0,CHEMBL49987,-9.666,-6.362,-0.193,-0.618,-1.415,-6.362,-1.848,-0.301,-0.348,-40.651,-14.107,0.405,-0.121,-81.163,-54.758,2.207,57.1667,15.2453,39.0737,-13.0361,1.2311,60.8433,4.5943,-49.6171,1.5018,-4.2954,-5.2706,-41.3027,0.2236,30.6664,33.746,1.6277,1.452,-168.73,19.5898,2.06,0.3365,-21.9864,2.6546,123.6267,2.6657,-110.1029,-7.9311423,-122.45312,-12.602076,-51.611458,-12.928645,-122.45992,-13.513418,-48.666195,-4.4696093,-122.45992,-13.513418,-48.666195,-135.41046,-122.45992,-13.513418,-48.666195,-13.415078,-122.45992,-13.513418,-48.666195
